"week_end","article_date","asset","title","description","summary","publisher","url","query","query_rank","gnews_rank"
"2014-09-05","2014-09-03","TNX","Assessing high yield bonds as part of your fixed income portfolio - Yahoo Finance","Assessing high yield bonds as part of your fixed income portfolio Yahoo Finance","Assessing high yield bonds as part of your fixed income portfolio Yahoo Finance","Yahoo Finance","https://news.google.com/rss/articles/CBMigwFBVV95cUxQUjVMT0VJMEh3LUgwZTRXb29PX3NjeGpURjAwZVZsYmJBYlZPWXNRLWhIRkFNeFhkWGNNcVB2N1ZYZDVUYUFMY1VGTVhiTG5ka1FPTHBGUU1fUVdqUGV3ZmRmWml5b1BGMDZrSVdSMGFNSXJncF80STJlbG5QX09GV09xTQ?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2014-09-12","2014-09-09","TNX","What Happened to Interest Rates?-2014-09-09 - Committee for a Responsible Federal Budget","What Happened to Interest Rates?-2014-09-09 Committee for a Responsible Federal Budget","What Happened to Interest Rates?-2014-09-09 Committee for a Responsible Federal Budget","Committee for a Responsible Federal Budget","https://news.google.com/rss/articles/CBMiZkFVX3lxTE45d0xORzY1Z1FYeFlGaVRxdVJDd3lGZjN1aEp1N0ZaeEx5OG9rb0t6aHRfd0VJd1dVV2o2MzRGckJsTzJWZXBEMmFka2FkVU9ORm5nNUZ1WExUM3hYdzVsOGFETHBXZw?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","2","1"
"2014-09-19","2014-09-18","TNX","Why the yield curve impacts bank profitability - Yahoo Finance","Why the yield curve impacts bank profitability Yahoo Finance","Why the yield curve impacts bank profitability Yahoo Finance","Yahoo Finance","https://news.google.com/rss/articles/CBMif0FVX3lxTFBUTURFZGpXYndPbzMxUGQtLXl6OTB2S2ttU0Q0NnRaM25NR3FtdkxyMGFoTExNN1paWUFtRk1BS2Y3bkhzdG9LMm5BbTZLbGlxc080S2ljX0dTcklRMWEzNjZzNGNjYU1aNktZOEhoRGh5eXBWNUFteE4xbExkNjg?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2014-09-26","2014-09-26","TNX","Vietnam bond market fastest growing in East Asia - Vietnam Investment Review - VIR","Vietnam bond market fastest growing in East Asia Vietnam Investment Review - VIR","Vietnam bond market fastest growing in East Asia Vietnam Investment Review - VIR","Vietnam Investment Review - VIR","https://news.google.com/rss/articles/CBMihAFBVV95cUxQY0FjTVZFZGVldWdQZERfeGxvTHFCSFBGSXNFaGpld1NIMDg1MU1lbUhRakFCSXpVLXpvQnhBeGRNV2FhMlB5OGh4eGp0WjZTLVNmWjJYLTNYaEFlZFpxSVVPS0xEcHBXeVowQmpOZEFqTVFacXY3aF9aWVkxZHJGaVU2QUI?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury market","5","3"
"2014-10-03","2014-10-02","TNX","Why the Yield Curve Matters - The Reformed Broker","Why the Yield Curve Matters The Reformed Broker","LPL Financial’s CIO, Burt White, has a very succinct piece of research about why the yield curve is one of the five most important indicators the firm keeps an eye on. This is referred to as an inverted yield curve. For example, the S&P 500 Index peaked in 2000 and 2007 when the yield curve inverted, with the three-month T-bill yield about 0.5% above the yield on the 10-year Treasury note. Why does an inverted yield curve signal a major peak for the stock market? The market is conditioned to buy bank stocks when the yield curve steepens.","The Reformed Broker","https://thereformedbroker.com/2014/10/02/why-the-yield-curve-matters/","10-year Treasury yield","1","4"
"2014-10-10","2014-10-04","TNX","The CBCG lowers the interest rates, even though the banks did not want it - vijesti.me","The CBCG lowers the interest rates, even though the banks did not want it vijesti.me","The CBCG lowers the interest rates, even though the banks did not want it vijesti.me","vijesti.me","https://news.google.com/rss/articles/CBMiqAFBVV95cUxPYzFxb21VMlpWMXY2OVV0TE85SWFhanVjMVowclIwYUhnOXpreHlQUVA2V0tyT21Dd2VsV1Z1UzlPNU1BckYybWl5cDZKeDh3UEt4SUtsWHM2cjJackJQcjlDc2ZCUFZVNWlnZ2FJN0ZRVEI4WW9OckxfdGpqajdDRDIzUVBENjJ2R1llUWJGVnBwUzZKYlJKZzMzVW9XQU5aNng3UGd0S3TSAZcBQVVfeXFMT3VpelZZYWVSakJfVU1jeVZCQkRpRld1OXlHM3ltMHBuR09nNmRpcVV0dkF0S254OF9ncDlEM3g5a0VXS0laQ2RXYVR5djNUWDc2c1VWNm90MDUxeVRIVWNyRWpHdFEtNWM0eFJDbThLSjM2bUNPdWVGX08zWWFTWFdSXzJPQ3dVUFRsa212VWMzb3pyU25jNA?oc=5&hl=en-US&gl=US&ceid=US:en","interest rates","6","10"
"2014-10-17","2014-10-16","TNX","Mortgage rates fall to new lows for the year - Los Angeles Times","Mortgage rates fall to new lows for the year Los Angeles Times","Mortgage rates fall to new lows for the year Los Angeles Times","Los Angeles Times","https://news.google.com/rss/articles/CBMifEFVX3lxTE9wTWZhZ2hMUEdsVGswcDVoNVBGVnVOQ1RMNTk4Sk1UQUpNUUJHQ2haeU1nLVhVWW04R0pjNHlVZDc1d1dYYXBXSy1CbndKVDQ3b2luUmpFbzB5SlFNNVduWWNuWi1TSFdkLWZCMy0xTW5ZbEQtVVp1S0todlo?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2014-10-24","2014-10-23","TNX","Mortgage Rates Tumble - WSJ","Mortgage Rates Tumble WSJ","Mortgage Rates Tumble WSJ","WSJ","https://news.google.com/rss/articles/CBMibkFVX3lxTE1ubHNXRDZlNy1ZY2Zxc01hWGstLXFjRUZRYTVvMTgySUVtVVlVYXJ5d1hJWjMydmhBb2RxY1FQVFM0bjdRXzFzWjlhZFYwckw1ZzhsMWJkNFFKQVpUSkUtOUpkQTM0LW9WUWtVWWln?oc=5&hl=en-US&gl=US&ceid=US:en","interest rates","6","3"
"2014-10-31","2014-10-28","TNX","Sweden Just Slashed Interest Rates To Zero In Fight To Get Out Of Deflation - businessinsider.com","Sweden Just Slashed Interest Rates To Zero In Fight To Get Out Of Deflation businessinsider.com","Sweden Just Slashed Interest Rates To Zero In Fight To Get Out Of Deflation businessinsider.com","businessinsider.com","https://news.google.com/rss/articles/CBMiigFBVV95cUxOdEFiR1RGMGJLMGo5bW5vMjBFWXhtek8wZTlLelFjN1RmXzQzYW1vQmFyc0VBOUFJaldoREpMTDVyVldCWmpFUVJ4c3h0cHNXTzA3VFN5TnRFS1NXeUkxZWV6T2ZJRlhQSG1SUGNoWWkwNDlPV0tMUmFOV0pRS1RkX3ZkRlRjcDU1eFE?oc=5&hl=en-US&gl=US&ceid=US:en","interest rates","6","1"
"2014-11-07","2014-11-04","TNX","How ageing populations will affect interest rates - weforum.org","How ageing populations will affect interest rates weforum.org","How ageing populations will affect interest rates weforum.org","weforum.org","https://news.google.com/rss/articles/CBMijwFBVV95cUxOZ05lc1BMVGlsZmxhSkx3VHVocHNrbVlKenczN3Q5ekU4ZmFvYjltV1N4aE1wV2R6a1ZvZTVOeXhTRV9VTFM3VDVBOGFmaWFMNE9kZ2pTUG9SRkZvZVRicVpMd3ZQai1sRjRWYW5jZGpCZ2hBb01vWkdzMWFYQzU4YWVoYmg4aDZ1dUdTSmpMOA?oc=5&hl=en-US&gl=US&ceid=US:en","interest rates","6","1"
"2014-11-14","2014-11-10","TNX","Does Slower Growth Imply Lower Interest Rates? - Federal Reserve Bank of San Francisco","Does Slower Growth Imply Lower Interest Rates? Federal Reserve Bank of San Francisco","Moreover, a decline in the natural rate of interest would tend to lower every other real and nominal interest rate inthe economy. Therefore, understanding the linkage between economic growth and the natural rate is crucial forforecasting all types of interest rates. Although forecasts of potential growth orthe natural rate are rarely reported, we can construct reasonable proxies from long-run forecasts of GDP growth, theshort-term interest rate, and inflation. Because we do not directly observe the natural rate of interest or potential trend growth, we construct proxies fromlong-run forecasts of real GDP growth and short-term real interest rates. For instance, Goldman Sachs (2014) recently examined the effect of real per-capita GDP growth onshort-term real interest rates in 20 countries since the early 1800s.","Federal Reserve Bank of San Francisco","https://www.frbsf.org/research-and-insights/publications/economic-letter/2014/11/interest-rates-economic-growth-monetary-policy/","Treasury yields","2","1"
"2014-11-21","2014-11-19","TNX","Long-Term Interest Rates Have Been This Low Only Twice In The Past 214 Years - businessinsider.com","Long-Term Interest Rates Have Been This Low Only Twice In The Past 214 Years businessinsider.com","Long-Term Interest Rates Have Been This Low Only Twice In The Past 214 Years businessinsider.com","businessinsider.com","https://news.google.com/rss/articles/CBMigAFBVV95cUxPY0duLW1ublFNRnY0dUxxVmVyTFp0ZTZIU2dSVFJUemlPbHRHai1tSzA5SkZUMUFDcUYwUUtEQllSVzUyWC1VemNnSUNtV3YwaDVQMnFzMU95ZUdaWFN4UW40NWg2Y3YyS2l5VkU4Zmo0N0VIcGMtTzZIRVNQc25xdw?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","2","1"
"2014-11-28","2014-11-27","TNX","Government bond yields hit record lows across Europe - ft.com","Government bond yields hit record lows across Europe ft.com","Government bond yields hit record lows across Europe ft.com","ft.com","https://news.google.com/rss/articles/CBMihAFBVV95cUxOWFNCb2RCamNoTVNoUEZHRTFpcHh1Q3lvdUktTWdZeWZoUFIxOGJZYVMtdnJ6ZkYxeDZDT1BBZ1RDaXVpaWdmZno5MnNnaVVnUGV6WmRfMlFMcFFMTjVrdERYTkRwQjFzT3Q5Z2g4YkYxU0FLSW1JeWNGRVFJdFkwZWZiWF8?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2014-12-05","2014-12-01","TNX","Quantitative Easing, Interest Rates, Real Yield Curves And Fedspeak...Get A Load Of That BULL! - Advisor Perspectives","Quantitative Easing, Interest Rates, Real Yield Curves And Fedspeak...Get A Load Of That BULL! Advisor Perspectives","Quantitative Easing, Interest Rates, Real Yield Curves And Fedspeak...Get A Load Of That BULL! Advisor Perspectives","Advisor Perspectives","https://news.google.com/rss/articles/CBMi4wFBVV95cUxQQTFCdW5COWtxUGp2c3NOMUdJVXF1RkhuRDJqZFNuTnBoNG91WklESXNvaXVYZ0hPU3FyNm9ZTlJodFlPOElUY3dldk81WHpGb0Vud2JReUNCSGp6dFFNQnBXTEpKUjRSWmQtSXpEaW1JZXFzUUFoUlVkV1pZRkM2S1U5TzNaejFxU1RiYzJNSzIzNUFxdTNFdXMtVGpIRFliVDQ5N1hRcVgtaklPTzZTWVp6X3ZPa3psVjhqcjQ0dUdjb2FYREhleDhwaEUtcVkyVlg0bVhOa3VTOGhQN2pveU1DOA?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2014-12-12","2014-12-06","TNX","The dangerous slide in global real interest rates - Macrosynergy","The dangerous slide in global real interest rates Macrosynergy","The dangerous slide in global real interest rates Macrosynergy","Macrosynergy","https://news.google.com/rss/articles/CBMijAFBVV95cUxOSFBrV3BRM09OQzRuZEV4OEVMYVFQTVo2U3ctdkUwaUxCN0NTdXVXTWFwYmgwdm55dVBKVHpRUHhwMHhVTmlaX0dkX3BLTTd0X0ZKMDNyS0Zyc2xBa1NmN2x2cFk4UW45ZlVsWGU3OVJ3NmQwdFQ4OS10TU9DZEUtX0xzU01LT3VNVW0xVw?oc=5&hl=en-US&gl=US&ceid=US:en","bond yields","3","5"
"2014-12-19","2014-12-19","TNX","Oil's slide shakes up the junk-bond market - Dunya News","Oil's slide shakes up the junk-bond market Dunya News","Oil's slide shakes up the junk-bond market Dunya News","Dunya News","https://news.google.com/rss/articles/CBMiigFBVV95cUxQdnR2eUQ2d2VDSlJRNlk0aGVLajYwQnBMWFBKUGpMYlRyOHhIZXhUNDdaVjVXaXlrem1jZXIxYmpFLThlOU1RQU5fNnFVbVFhY29IaDNNYTJvZ0UwZnd6TWJjOEVxbDAtN0gyUEdsQ1p6eURVNnVmRG5MdXVqdUoxYlJsVTI0d25IUkE?oc=5&hl=en-US&gl=US&ceid=US:en","bond yields","3","5"
"2014-12-26","2014-12-22","TNX","4 Reasons to Broaden Your Fixed Income Playbook - Barron's","4 Reasons to Broaden Your Fixed Income Playbook Barron's","4 Reasons to Broaden Your Fixed Income Playbook Barron's","Barron's","https://news.google.com/rss/articles/CBMimAFBVV95cUxQX2NucmMtcTRya0VxOHdLb2R3ZE5TOVhROUl4YXNBTGFGMHFZU04yVUVrOHpFRHNacnBSM1dFUEJRalVTR3AzUzJDek5DZlZwMDA1bHlxbHJpN204azJmSHFGa1lsV2FYMFhoazJ0SFA4RmJhalRwaUVzZ2hrYVZYUG9zZE5KZC13XzdMNEktdjVDa3BBekJkOA?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","4"
"2015-01-02","2014-12-31","TNX","Duration, duration, duration – a review of bond market returns in 2014 - bondvigilantes.com","Duration, duration, duration – a review of bond market returns in 2014 bondvigilantes.com","Taking a look back at the returns from selected parts of the bond market, it’s evident that duration was indeed important. Being long duration has paid off as core government bond yields have only really moved in one direction. The stellar returns from longer dated assets helps to explain why sterling bond markets have been among the strongest performers of our selection of bond indices in 2014. Other investment grade credit markets have also performed well. This index level number masks disparate fortunes for different segments of the US high yield market though.","bondvigilantes.com","https://bondvigilantes.com/blog/2014/12/duration-duration-duration-review-bond-market-returns-2014/","10-year Treasury yield","1","1"
"2015-01-09","2015-01-04","TNX","High interest rates deter ownership of affordable houses | The New Times - The New Times","High interest rates deter ownership of affordable houses | The New Times The New Times","High interest rates deter ownership of affordable housesEditor, Allow me to react to the article, “Kigali City targets 1,000 affordable houses in 2015” (The New Times, January 2). These are stories we hear every day! The writer didn’t comprehensively explain how affordable the houses will be given the fact that most of the city dwellers earn below Rwf300, 000 per month.","The New Times","https://www.newtimes.co.rw/article/114756/Opinions/high-interest-rates-deter-ownership-of-affordable-houses","interest rates","6","10"
"2015-01-16","2015-01-15","TNX","January 2015 v. January 2014: The Difference a Year Makes in Interest Rates - UrbanTurf","January 2015 v. January 2014: The Difference a Year Makes in Interest Rates UrbanTurf","January 2015 v. January 2014: The Difference a Year Makes in Interest Rates UrbanTurf","UrbanTurf","https://news.google.com/rss/articles/CBMipAFBVV95cUxQZHVPUlhXQmhhLXJpUEJWeWdDeWtvTTNBWWl5WlNraHFrcUI0b3Z6TTctUkd0NHNCWVJ4clExOXgwaXQwTmhZUjZkeWNwWWpSLVQ2ejgxYzRvTmhWZkwtSnJMQkVhcEhQNXI5MzJvSkdUYWdNZUlRVWplSTVIN0pDWVhkVGtKY2pLaGZEekY3UExkdXMzMGQyRTFjVjdjQ1RYTzI4bA?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","2","2"
"2015-01-23","2015-01-22","TNX","Low Down Payments Mean Higher Interest Rates - WSJ","Low Down Payments Mean Higher Interest Rates WSJ","Low Down Payments Mean Higher Interest Rates WSJ","WSJ","https://news.google.com/rss/articles/CBMijAFBVV95cUxPVFpnNUVZa2NwOFJ3RUpHQUpYQ1hIYzJrUDF4VDg3dDVkRzFYay00QkI3N2NhRHl6dTdSRXZ5eWdMM3p0Y0V3amtSS0hURG85TUQ2d0JnUGhiX29tSWQ3RG5hQVBQbmwzRVdiMXI4VDF2UWcxZjNVYXd3WXVUUmZyY1hRY0gydHZzczhsRA?oc=5&hl=en-US&gl=US&ceid=US:en","interest rates","6","1"
"2015-01-30","2015-01-26","TNX","RBC cuts mortgage rate as bond yields drop - MoneySense","RBC cuts mortgage rate as bond yields drop MoneySense","InsuranceDo you need long-term care insurance? More and more Canadians require hands-on personal care in their declining years, but few plan ahead for it.","MoneySense","https://www.moneysense.ca/spend/real-estate/mortgages/rbc-cuts-mortgage-rate-as-bond-yields-drop/","bond yields","3","6"
"2015-02-06","2015-02-06","TNX","Technology : TCA in Fixed Income - The DESK - The leading source of information for bond traders - fi-desk.com","Technology : TCA in Fixed Income - The DESK - The leading source of information for bond traders fi-desk.com","Technology : TCA in Fixed Income - The DESK - The leading source of information for bond traders fi-desk.com","fi-desk.com","https://news.google.com/rss/articles/CBMiZkFVX3lxTE5ITG9vSVMydmM3Wjkyal9WM1RCbEUwZE1iZzNJUEdnbkpUanNVSWxDc01QVUNvNWIxcl9JamhvSFZtdFBkV0FDQ2UySHcwNGNkclVUaTRGc3hIREpZNDFwODhRdzhRQQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury market","5","2"
"2015-02-13","2015-02-13","TNX","Why have US Treasury bond yields been falling? - weforum.org","Why have US Treasury bond yields been falling? weforum.org","Why have US Treasury bond yields been falling? weforum.org","weforum.org","https://news.google.com/rss/articles/CBMijwFBVV95cUxQeUZCM0ZOMWJwNnZGMTMyS28xMnloU29xOVNzSnd4eDJsMEU0eGM0LWE4amFNcUtqVlI0Z3BKZUY1akVBVktBLUg1VlZlOFh1UGc0YmdvdzNxc215cnNJTXBrd1hzSUJ2WWRRMFhBLVVoZVdCUUsxVmYtdllWV211ODVMa2ZhZXhDRHRfYzlXMA?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2015-02-20","2015-02-17","TNX","Stock And Bond Yields Historically Close - Investing.com","Stock And Bond Yields Historically Close Investing.com","Stock And Bond Yields Historically Close Investing.com","Investing.com","https://news.google.com/rss/articles/CBMijgFBVV95cUxQMnBqSUpEbVh6eVZpblQxQWl6TUROWHJfU0hRSDdXVXVEeHlkV0lCTy15ekFteGgtb2h5UmNBQnhTZXVvSGNBR0hpVTNWdF8wZjVWVE04Wkp5WElwRU9ZTEMtSkpWQlhEVUxER3BwN3RJYkJTZlVkN1cxUTdycDVCdVc1RWdGREdNMktYdkt3?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2015-02-27","2015-02-22","TNX","Here's every move the 10-year Treasury yield has made since 1790 - businessinsider.com","Here's every move the 10-year Treasury yield has made since 1790 businessinsider.com","Here's every move the 10-year Treasury yield has made since 1790 businessinsider.com","businessinsider.com","https://news.google.com/rss/articles/CBMihwFBVV95cUxQRWdQTlBZWUxERUxCd0NDUEMwd2p1emR2c3dMRUN4bkVHQ3dDLXR0UER1VEd4R2VQVEZtM0t4NGY1VVFwNjVDLUxNUGhheURXVkVSVlF1MjhZR0FqUjFVZndhZWZuRVVBODlOWXJXeGhJQ0IxbGs4WE9VcEQwUGVXeW1oNU8ycnc?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2015-03-06","2015-03-02","TNX","Seasonal interest rates - FRED Blog","Seasonal interest rates FRED Blog","When we say “seasonal variation,” we’re referring to fluctuations in the data that follow a pattern according to the time of year. The sale of ski lift tickets is always higher during winter—at least in the Northern Hemisphere. Could this variation also apply to interest rates? The end-of-month option especially can introduce seasonality in overnight interest rates, as banks scramble to satisfy regulations at very specific times during the year. The graph above shows liquidity in euros, which spikes every last day of the month.","FRED Blog","https://fredblog.stlouisfed.org/2015/03/seasonal-interest-rates/","interest rates","6","1"
"2015-03-13","2015-03-08","TNX","Hedge fund managers Danny Yong, Jordi Visser advise preparing for zero, negative interest rates - AFR","Hedge fund managers Danny Yong, Jordi Visser advise preparing for zero, negative interest rates AFR","Hedge fund managers Danny Yong, Jordi Visser advise preparing for zero, negative interest rates AFR","AFR","https://news.google.com/rss/articles/CBMi7wFBVV95cUxNRmN3VnVweHREaFFkSGNleGF6Z2xJb0c2eWhlNE1LckJhQmhnSU9BTDAxTUdfTTNVLU5JVVVlNnktVWxjWEtJLXQxNnVIaVhqSUMwVFltV3ZjUUJacWR0Z0tjNTRxSE1ydHRQVGtRSUVla055MHhkclR0MmprOVJvR2xaZ25td1V1dFFtbk5aaXI0R3pmb3oxb0JfRFZTWF9BVXNzYU5uR0Q2RlNhdU1RWXJnU2xfS0ZITURBTXBIT0ZWa1ROME5KYmhndnhLSm5wVDdYVHRmX0t0R1JiMDZURGJLVjlWMUtwQ3NqRkc2RQ?oc=5&hl=en-US&gl=US&ceid=US:en","interest rates","6","8"
"2015-03-20","2015-03-18","TNX","A 3-D View of a Chart That Predicts The Economic Future: The Yield Curve (Published 2015) - The New York Times","A 3-D View of a Chart That Predicts The Economic Future: The Yield Curve (Published 2015) The New York Times","A 3-D View of a Chart That Predicts The Economic Future: The Yield Curve (Published 2015) The New York Times","The New York Times","https://news.google.com/rss/articles/CBMikwFBVV95cUxNb3pQMEV1VzM0STQzRHF0dFg0b0NINHNtWXF1eWZabFZoSmppOE1Ta1dDYWptYXp2Qm9QQjdsTTJmLUhmejBzWDVLUHFJWHA2ZWF3VXBhTlR1czFZODV1WWg1M1pLQ3ZwdllyTzBJdWp4TUNkTXpTQUhFcU94TmdaSEtnbFJjVERkWFlkcmZPbWZ6Skk?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2015-03-27","2015-03-27","TNX","What do bond yields tell us about the economy? - weforum.org","What do bond yields tell us about the economy? weforum.org","What do bond yields tell us about the economy? weforum.org","weforum.org","https://news.google.com/rss/articles/CBMijwFBVV95cUxNU25haFdHSWNuYUlDakhBemNwbUdpbHhkbW96WVRRSmpBWHFEa1NiRXZfWnlRWDJuT2h4Q1Z1azRtcmtucUtBcDhneGZnOWlLQVBrZ1ctbENvLTNPMTc2aDlhcmx5a3c0MVMzMjZVUTBIUTRBRFR6bE1Gb0RHQ09ZRVNNR2d5XzhZRjhvZ2NuSQ?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2015-04-03","2015-03-30","TNX","Why are interest rates so low? - Brookings","Why are interest rates so low? Brookings","Why are interest rates so low? Brookings","Brookings","https://news.google.com/rss/articles/CBMic0FVX3lxTFAtbTB6SjY1SkNCRVdLaGdQTUpDdVlRZ1ZsRDlTcUVoelJNSHFWVVlQUnFERmctNjV6MDFNbU9fSTZEM19Fa1RCTU5WWFZHYTB6dzBlZmYwbnJ1emRNano2TW1kNk1hM3dtWTVCMkR2c2RlUUU?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2015-04-10","2015-04-06","TNX","3 Sigma Extremes In The Bond Market - Investing.com","3 Sigma Extremes In The Bond Market Investing.com","What is your sentiment on Vanguard Total Bond Market II Index Fund Investor ? Your ability to comment is currently suspended due to negative user reports. Your status will be reviewed by our moderators.","Investing.com","https://www.investing.com/funds/vanguard-total-bond-market-ii-idx-i","bond yields","3","8"
"2015-04-17","2015-04-13","TNX","Why are interest rates so low, part 4: Term premiums - Brookings","Why are interest rates so low, part 4: Term premiums Brookings","Why are interest rates so low, part 4: Term premiums Brookings","Brookings","https://news.google.com/rss/articles/CBMijwFBVV95cUxOVTEtQ1lnMF9iM2xBYnp1RWRhTWdRbHpSUjh4RjJWUHM1TWZEWHhraW5Jc2RvaDFITjEzc0lZRXBybUtzQUd0M29pOVhyekdMOHBtdHo5elI0OFZLMmZ4SFlmaDRGZ0JrWTJMUlBVT0NmZTNRUjNzZENqUGppRVpQekVuZVlmMFAyZ0dHMmJyVQ?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2015-04-24","2015-04-24","TNX","Behold, the new world order of negative government-bond yields - MarketWatch","Behold, the new world order of negative government-bond yields MarketWatch","Behold, the new world order of negative government-bond yields MarketWatch","MarketWatch","https://news.google.com/rss/articles/CBMingFBVV95cUxPa3hoNmJQV0V3VlVBeWQ3aU5rRHVzRnpSZzhIT1ZxVm1qb0Z3RlBmUVhDWlVmMnV0ZC1ERS1mQVhuODlSUG95NktZQ3ZIZ3ZQUEpZTDhFRzVSY3FvYjdpQm00Q0ZmT1pwOFVPVWlYREZ4YVNfVE53eE1yTTBLU0tSRGRucjU4Wi0tcHlLUkZRUkIyMVBvaEZmSExYcFo2Zw?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
