"week_end","article_date","asset","title","description","summary","publisher","url","query","query_rank","gnews_rank"
"2014-08-29","2014-08-29","TLT","Stocks and bond yields rise as ECB is seen on hold - Times of Malta","Stocks and bond yields rise as ECB is seen on hold Times of Malta","Stocks and bond yields rise as ECB is seen on hold Times of Malta","Times of Malta","https://news.google.com/rss/articles/CBMilAFBVV95cUxOQkQyX1VHdEhoQ0NEbkZQREw3TGVCbjVUbEJCeEh2VHM4ZHBoREpVa3FET1pGT29vcFRyV1dSeko0cnNnbUpXR2dWai1rZzk3dlNDelJUb3Q1XzJvTWJpUFFmemI4NXhtd0VNSWZtV0VLS19xLVZpRWRBbktTSUtqd3BHUVUwQlpGTEhCbUVhc1YyanRY?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","6"
"2014-09-05","2014-09-02","TLT","Historic yields — or what’s left of them - Royal Gazette | Bermuda","Historic yields — or what’s left of them Royal Gazette | Bermuda","There we heard Federal Reserve chairwoman Janet Yellen start yelling about the labour market following the Great Recession and provided a few breadcrumbs as to how this narrative may unfold. All the central bank fanfare aside, what is really the current macro story is yields — or what is left of them? You will notice from the table that there are three countries with ten-year yields less than one percent! Anchor’s GDP-weighted index of the G10 ten-year government bond yields dropped to 1.78 percent at the end of August. Ireland’s flexible labour market and quick adoption of structural reforms from the so-called Troika helped stabilise its recovery.","Royal Gazette | Bermuda","https://www.royalgazette.com/opinion-writer/opinion/article/20140902/historic-yields-or-whats-left-of-them/","Treasury yields","1","4"
"2014-09-12","2014-09-09","TLT","What Happened to Interest Rates?-2014-09-09 - Committee for a Responsible Federal Budget","What Happened to Interest Rates?-2014-09-09 Committee for a Responsible Federal Budget","What Happened to Interest Rates?-2014-09-09 Committee for a Responsible Federal Budget","Committee for a Responsible Federal Budget","https://news.google.com/rss/articles/CBMiZkFVX3lxTE45d0xORzY1Z1FYeFlGaVRxdVJDd3lGZjN1aEp1N0ZaeEx5OG9rb0t6aHRfd0VJd1dVV2o2MzRGckJsTzJWZXBEMmFka2FkVU9ORm5nNUZ1WExUM3hYdzVsOGFETHBXZw?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2014-09-19","2014-09-18","TLT","Bulletin – September 2014 Global Economy A Century of Stock-Bond Correlations - Reserve Bank of Australia","Bulletin – September 2014 Global Economy A Century of Stock-Bond Correlations Reserve Bank of Australia","Bulletin – September 2014 Global Economy A Century of Stock-Bond Correlations Reserve Bank of Australia","Reserve Bank of Australia","https://news.google.com/rss/articles/CBMibEFVX3lxTFBTdERGcWhhQjlteGR0ZzZWWkNPRlBtYk9XY2I3ZUNHQkJyQjNfUzhBQzBsNzBzTnBCVjNzSzRXVy1ZWFA0OG1zZGJ1YlNyZUZ5alg3b2xnQUk0QXBtYWhQTXc4emo5Y2g4dVZqNA?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2014-09-26","2014-09-25","TLT","Unexpected regioselective carbon–hydrogen bond activation/cyclization of indolyl aldehydes or ketones with alkynes to benzo-fused oxindoles - Nature","Unexpected regioselective carbon–hydrogen bond activation/cyclization of indolyl aldehydes or ketones with alkynes to benzo-fused oxindoles Nature","Unexpected regioselective carbon–hydrogen bond activation/cyclization of indolyl aldehydes or ketones with alkynes to benzo-fused oxindoles Nature","Nature","https://news.google.com/rss/articles/CBMiVEFVX3lxTE5OeC1zVXZXVmZNUDY2NWZyUnNYaVBLRTVFZ1ItdngwUTVSajV3SDJ4cDZBSW1BOWExeC0wdGVHdUl6cVcxZWVMTU5rQUtFRXhlbjhFLQ?oc=5&hl=en-US&gl=US&ceid=US:en","bond yields","2","2"
"2014-10-03","2014-10-01","TLT","Were the Federal Reserve and U.S. Treasury Working at Cross Purposes in Response to the Great Recession? - Brookings","Were the Federal Reserve and U.S. Treasury Working at Cross Purposes in Response to the Great Recession? Brookings","Were the Federal Reserve and U.S. Treasury Working at Cross Purposes in Response to the Great Recession? Brookings","Brookings","https://news.google.com/rss/articles/CBMi1AFBVV95cUxNMk13MGozajdhZ0ZVUnZoRVE3UTF2NUs2OS1VMzNpLVhUWXMydnBIQmRqNVJHc2RScjBCLXJibjdQTHhTbFVMamR3WmFWRmhhSlJIc3E2eko0eGJnTGNrbjNxMDJ3RzVGX1lVR3JSSlRMbVUwNTIwRHJteGxIX1dtN2g2ZGFpd3FJekFWNFZlNmNnbUZKM21yMlhSMk9xWGlMYTBOWi1PWExBc00yTS1WX0JFaU9OMjhyZ1dlSi03UTdLSTlqVVo0UkZFSG1EZkdlNHVUOQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2014-10-10","2014-10-09","TLT","TBI Case Yields Murder Charge for Crossville Man Accused in Wife’s Death - TBINewsroom.com","TBI Case Yields Murder Charge for Crossville Man Accused in Wife’s Death TBINewsroom.com","COOKEVILLE – Agents from the Tennessee Bureau of Investigation have obtained an indictment for a Crossville man accused in connection to his wife’s murder. At the request of 13th District Attorney General Bryant Dunaway, TBI Special Agents began investigating the discovery of skeletal remains on Pugh Cemetery Road in Cumberland County on September 27th. During the course of the investigation, Agents, working alongside investigators from the Cumberland County Sheriff’s Department, developed information which led to her husband, Matthew Owens. This morning, a special Cumberland County Grand Jury returned an indictment for the Crossville man, charging the 39-year-old with one count of First Degree Murder. TBI Agents and deputies subsequently arrested him at a home in Crossville and booked him into the Cumberland County Jail, where, at the time of this release, he was being held on $500,000 ","TBINewsroom.com","https://tbinewsroom.com/2014/10/09/tbi-case-yields-murder-charge-for-crossville-man-accused-in-wifes-death/","bond yields","2","3"
"2014-10-17","2014-10-16","TLT","Open interest drop signaled short-covering in U.S. bond market - Reuters","Open interest drop signaled short-covering in U.S. bond market Reuters","Open interest drop signaled short-covering in U.S. bond market Reuters","Reuters","https://news.google.com/rss/articles/CBMitwFBVV95cUxQMXZPRnZMeXNhRmQ3ekJmNFY0UVd3NG1jV2hEY1JGZm1Wa19zQklHQWVwU2N1cXRSWklhNHl1VURYUzBQSEpnS3dseGlHeUZfVkRaLXZvczZQYkJRLXBzcm5Yd1I3RkI3RHhURFQyeGdZSU9IWk5yYm5oQ2xSTW5MWk93VGhEY3YzRkk2azFvbHctYjFPVVBsa2s0b0UxMzlRU2tMMlpob3M0bUYxLTVVWlpQVXhjaEE?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","3"
"2014-10-24","2014-10-20","TLT","Why I Won't Own Bond Funds in My Retirement Portfolio - money.com","Why I Won't Own Bond Funds in My Retirement Portfolio money.com","Why I Won't Own Bond Funds in My Retirement Portfolio money.com","money.com","https://news.google.com/rss/articles/CBMiWkFVX3lxTE5ialVfQVpWcy1BRzlXRVk5SjEwVFdHS3A1N3FRbE1oMTRUdnRkeWNNNVdLc0x2VmJPUGMxMkJ3TFRhWFlKUEVRYjBPUmp0Tm9ZRDdqWVY1UFhlUdIBZkFVX3lxTE03MFRKSmNBYnNBNlBBNlR4WGJDZ1VqNEE1WWhnemhaRTRaYnhibXJ1OHZGdXFJNlVPSFlWNTVGU2NZbjNReTRveGxSWXNZakZDQ1RzX0lTQXRVRmtzdkpHemxrWlZjZw?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2014-10-31","2014-10-29","TLT","Federal Reserve stays the course, ends bond buying - MPR News","Federal Reserve stays the course, ends bond buying MPR News","Federal Reserve stays the course, ends bond buying MPR News","MPR News","https://news.google.com/rss/articles/CBMieEFVX3lxTE1yM2VITV8tQ0NBbWNsQnNuT0I4aDlxQlIyVi1DZE5UTVczNG5hRy1Bckg0cVloZ0hFT3IwZDcyNG5qZmR2OGRmQ0dSNGZJVzdPejhzdWpieW9GTHVtdVFEZ0lJMEdORGlDTEZVTlZQQnNiVjNWaUlqTQ?oc=5&hl=en-US&gl=US&ceid=US:en","bond yields","2","1"
"2014-11-07","2014-11-05","TLT","Glory To The New Bond King - forbes.com","Glory To The New Bond King forbes.com","Glory To The New Bond King forbes.com","forbes.com","https://news.google.com/rss/articles/CBMif0FVX3lxTE5oVndVSDBNaEo4RmQ2ZGpEa3kxSHVrS095WG9UUDd4WmVRMkYyTVFYWHkwZzdTd05SczdJSUJXRGJQakg5WVBhcEVjY2VJb2lZbFJOX2M4OWFubVBFWWVneTV5WDVGUEMyX1lFY0xsMklVQnUxcHJkYlpUTDRldWM?oc=5&hl=en-US&gl=US&ceid=US:en","bond yields","2","8"
"2014-11-14","2014-11-10","TLT","Does Slower Growth Imply Lower Interest Rates? - Federal Reserve Bank of San Francisco","Does Slower Growth Imply Lower Interest Rates? Federal Reserve Bank of San Francisco","Moreover, a decline in the natural rate of interest would tend to lower every other real and nominal interest rate inthe economy. Therefore, understanding the linkage between economic growth and the natural rate is crucial forforecasting all types of interest rates. Although forecasts of potential growth orthe natural rate are rarely reported, we can construct reasonable proxies from long-run forecasts of GDP growth, theshort-term interest rate, and inflation. Because we do not directly observe the natural rate of interest or potential trend growth, we construct proxies fromlong-run forecasts of real GDP growth and short-term real interest rates. For instance, Goldman Sachs (2014) recently examined the effect of real per-capita GDP growth onshort-term real interest rates in 20 countries since the early 1800s.","Federal Reserve Bank of San Francisco","https://www.frbsf.org/research-and-insights/publications/economic-letter/2014/11/interest-rates-economic-growth-monetary-policy/","Treasury yields","1","1"
"2014-11-21","2014-11-19","TLT","Long-Term Interest Rates Have Been This Low Only Twice In The Past 214 Years - businessinsider.com","Long-Term Interest Rates Have Been This Low Only Twice In The Past 214 Years businessinsider.com","Long-Term Interest Rates Have Been This Low Only Twice In The Past 214 Years businessinsider.com","businessinsider.com","https://news.google.com/rss/articles/CBMigAFBVV95cUxPY0duLW1ublFNRnY0dUxxVmVyTFp0ZTZIU2dSVFJUemlPbHRHai1tSzA5SkZUMUFDcUYwUUtEQllSVzUyWC1VemNnSUNtV3YwaDVQMnFzMU95ZUdaWFN4UW40NWg2Y3YyS2l5VkU4Zmo0N0VIcGMtTzZIRVNQc25xdw?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2014-11-28","2014-11-27","TLT","Government bond yields hit record lows across Europe - ft.com","Government bond yields hit record lows across Europe ft.com","Government bond yields hit record lows across Europe ft.com","ft.com","https://news.google.com/rss/articles/CBMihAFBVV95cUxOWFNCb2RCamNoTVNoUEZHRTFpcHh1Q3lvdUktTWdZeWZoUFIxOGJZYVMtdnJ6ZkYxeDZDT1BBZ1RDaXVpaWdmZno5MnNnaVVnUGV6WmRfMlFMcFFMTjVrdERYTkRwQjFzT3Q5Z2g4YkYxU0FLSW1JeWNGRVFJdFkwZWZiWF8?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2014-12-05","2014-12-01","TLT","Quantitative Easing, Interest Rates, Real Yield Curves And Fedspeak...Get A Load Of That BULL! - Advisor Perspectives","Quantitative Easing, Interest Rates, Real Yield Curves And Fedspeak...Get A Load Of That BULL! Advisor Perspectives","Quantitative Easing, Interest Rates, Real Yield Curves And Fedspeak...Get A Load Of That BULL! Advisor Perspectives","Advisor Perspectives","https://news.google.com/rss/articles/CBMi4wFBVV95cUxQQTFCdW5COWtxUGp2c3NOMUdJVXF1RkhuRDJqZFNuTnBoNG91WklESXNvaXVYZ0hPU3FyNm9ZTlJodFlPOElUY3dldk81WHpGb0Vud2JReUNCSGp6dFFNQnBXTEpKUjRSWmQtSXpEaW1JZXFzUUFoUlVkV1pZRkM2S1U5TzNaejFxU1RiYzJNSzIzNUFxdTNFdXMtVGpIRFliVDQ5N1hRcVgtaklPTzZTWVp6X3ZPa3psVjhqcjQ0dUdjb2FYREhleDhwaEUtcVkyVlg0bVhOa3VTOGhQN2pveU1DOA?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","3"
"2014-12-12","2014-12-08","TLT","Jim Leaviss’ view of the year ahead in bond markets - bondvigilantes.com","Jim Leaviss’ view of the year ahead in bond markets bondvigilantes.com","It has become customary in recent years for January to begin with strategists making dire predictions for bond markets. While equity markets have delivered decent returns in the main this year, the predicted bond market rout has failed to materialise. Yet global government bond yields have plummeted – yields on 10-year US Treasuries were 2.2% at the end of November, and European bond yields are at all-time lows (see figure 1). Credit: closer attention to quality now neededThe easy money has clearly already been made in corporate and high yield bond markets. As the experience of the past few years has aptly demonstrated, making bold predictions for bond markets for the coming year requires no small measure of bravery.","bondvigilantes.com","https://bondvigilantes.com/blog/panoramic-outlook/jim-leaviss-view-year-ahead-bond-markets/","Treasury yields","1","2"
"2014-12-19","2014-12-19","TLT","Oil's slide shakes up the junk-bond market - Dunya News","Oil's slide shakes up the junk-bond market Dunya News","Oil's slide shakes up the junk-bond market Dunya News","Dunya News","https://news.google.com/rss/articles/CBMiigFBVV95cUxQdnR2eUQ2d2VDSlJRNlk0aGVLajYwQnBMWFBKUGpMYlRyOHhIZXhUNDdaVjVXaXlrem1jZXIxYmpFLThlOU1RQU5fNnFVbVFhY29IaDNNYTJvZ0UwZnd6TWJjOEVxbDAtN0gyUEdsQ1p6eURVNnVmRG5MdXVqdUoxYlJsVTI0d25IUkE?oc=5&hl=en-US&gl=US&ceid=US:en","bond yields","2","5"
"2014-12-26","2014-12-23","TLT","5 Best Bond ETFs for Today’s Market - Kiplinger","5 Best Bond ETFs for Today’s Market Kiplinger","5 Best Bond ETFs for Today’s Market Kiplinger","Kiplinger","https://news.google.com/rss/articles/CBMinAFBVV95cUxPanp0SGtqWGNGQ0cxMWJ2bmNaYjhiWDV6eTlxWFlJRHJoWUJiU0hMUmx0QTVXU3dfUVR5STVWcTdfc1B5N0p0UUNlZzlRajc1Z0FocTBSWXRXTDBuNUx1UEN2Q0FtREdILUt4emxMQTNBcE5sTWx2NU5wbWpjS3htM3BfX2ZrVVVSaWZTa1ctMGN6ZzlXc0pVdVNmNHA?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","5"
"2015-01-02","2014-12-31","TLT","Duration, duration, duration – a review of bond market returns in 2014 - bondvigilantes.com","Duration, duration, duration – a review of bond market returns in 2014 bondvigilantes.com","Taking a look back at the returns from selected parts of the bond market, it’s evident that duration was indeed important. Being long duration has paid off as core government bond yields have only really moved in one direction. The stellar returns from longer dated assets helps to explain why sterling bond markets have been among the strongest performers of our selection of bond indices in 2014. Other investment grade credit markets have also performed well. This index level number masks disparate fortunes for different segments of the US high yield market though.","bondvigilantes.com","https://bondvigilantes.com/blog/2014/12/duration-duration-duration-review-bond-market-returns-2014/","Treasury yields","1","1"
"2015-01-09","2015-01-06","TLT","This Nobel Economist Spotted the Last Two Bubbles—Here's What He Says About the Bond Boom - money.com","This Nobel Economist Spotted the Last Two Bubbles—Here's What He Says About the Bond Boom money.com","This Nobel Economist Spotted the Last Two Bubbles—Here's What He Says About the Bond Boom money.com","money.com","https://news.google.com/rss/articles/CBMiXEFVX3lxTE1ic1NieWJNWnk5YUFxTVBwRXc2QzhyUzY1VEhYelgyN0dJOEVENTVwbGRVUDV0WmcwYlJ4S2FGSzBLTk16NzdTV3BMay1VSUZHcTV0REJLT1gwMkhK0gFoQVVfeXFMT2xzU0tPUnBNbS1YbnNkNzI2aU5RczRxSU1qLXF4OWR3cDFoaFByUVIxZXN4Z3VoYU83RVdkU0U4c256d0JXdHJtZ21vMzBucTdFbTdISnl2UGM1X0pDMWFQcW5tR1lhdTQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","2"
"2015-01-16","2015-01-14","TLT","ILS & cat bond rates & excess return declined at slower pace in 2014: Lane Financial - Artemis.bm","ILS & cat bond rates & excess return declined at slower pace in 2014: Lane Financial Artemis.bm","Similarly, the excess return of the outstanding ILS and catastrophe bond market while down in 2014 has not declined as fast as in 2013, according to Lane Financial’s report. At the start of 2013 the excess return of the outstanding ILS market, or the return available between average expected losses and the average yield spread, was 5.14%. That shrank right down to 2.9% by the end of 2013, a decline in excess return of a huge 44%. This year however, after beginning at 2.9%, the excess return has ended the year at 2.36%, so declined by 19% over the course of the last year. According to Lane Financial’s report the ILS market has been in a softening state since mid-2012.","Artemis.bm","https://www.artemis.bm/news/ils-cat-bond-rates-excess-return-declined-at-slower-pace-in-2014-lane-financial/","bond yields","2","3"
"2015-01-23","2015-01-21","TLT","Stocks and Treasuries gain on European bond-buying hopes - Times of Malta","Stocks and Treasuries gain on European bond-buying hopes Times of Malta","Stocks and Treasuries gain on European bond-buying hopes Times of Malta","Times of Malta","https://news.google.com/rss/articles/CBMinAFBVV95cUxQMzNudHRxYzd1NTlQQnlrTEdwSUlMYnRXMFBqeDJWMTNLa0EwdmtRRkkwTWRsUWh5T3NCcndBMjdCWDFkbmYtWWU2ZExFZEQzQ21wYXpaQWg1ZXZCeXY1Yzk2N2Z1M0FvWEZCTmtWaXVicDlUbkdfUDc4dUhVTEdCTGdYR0MtRERVOTdOeXB1a2U0Q1FRazJZcnNIYjg?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","5"
"2015-01-30","2015-01-26","TLT","RBC cuts mortgage rate as bond yields drop - MoneySense","RBC cuts mortgage rate as bond yields drop MoneySense","InsuranceDo you need long-term care insurance? More and more Canadians require hands-on personal care in their declining years, but few plan ahead for it.","MoneySense","https://www.moneysense.ca/spend/real-estate/mortgages/rbc-cuts-mortgage-rate-as-bond-yields-drop/","bond yields","2","6"
"2015-02-06","2015-02-04","TLT","This bond bet pays off: Pimco's Mark Kiesel - cnbc.com","This bond bet pays off: Pimco's Mark Kiesel cnbc.com","This bond bet pays off: Pimco's Mark Kiesel cnbc.com","cnbc.com","https://news.google.com/rss/articles/CBMihAFBVV95cUxNa0F4V1JMVmVJNXdTMF82dDhkcXh6TmdFQXl3alc2anZGeThFY05BRHBuaHNiMzJXUWV6NWc4RUtEak82YXNDcVFpUmJrSWp3UE41Tm8zZTRHLWpkNHRod190NElicnptU0I2VzhpckxBc3dyMFpZcks2OE9fZnJZbWVqWm_SAYoBQVVfeXFMTkdFaVhUSV81WTc2M1p0Rlh0aVhIZENGay1oYjBfaTRyRXZtMkxXZmFWZHN3M1N2dl9sUmxSRlBVZnp2Mmd1U25SdS05YUtaSVZJN0ZHVjl4eHpIelhMZEtYaGRNTkJvOHhGQzBodk1vS1JJNDFKd1I3YmlpX2NQYkp6aHdQcEVIdmV3?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2015-02-13","2015-02-13","TLT","Why have US Treasury bond yields been falling? - weforum.org","Why have US Treasury bond yields been falling? weforum.org","Why have US Treasury bond yields been falling? weforum.org","weforum.org","https://news.google.com/rss/articles/CBMijwFBVV95cUxQeUZCM0ZOMWJwNnZGMTMyS28xMnloU29xOVNzSnd4eDJsMEU0eGM0LWE4amFNcUtqVlI0Z3BKZUY1akVBVktBLUg1VlZlOFh1UGc0YmdvdzNxc215cnNJTXBrd1hzSUJ2WWRRMFhBLVVoZVdCUUsxVmYtdllWV211ODVMa2ZhZXhDRHRfYzlXMA?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2015-02-20","2015-02-17","TLT","Stock And Bond Yields Historically Close - Investing.com","Stock And Bond Yields Historically Close Investing.com","Stock And Bond Yields Historically Close Investing.com","Investing.com","https://news.google.com/rss/articles/CBMijgFBVV95cUxQMnBqSUpEbVh6eVZpblQxQWl6TUROWHJfU0hRSDdXVXVEeHlkV0lCTy15ekFteGgtb2h5UmNBQnhTZXVvSGNBR0hpVTNWdF8wZjVWVE04Wkp5WElwRU9ZTEMtSkpWQlhEVUxER3BwN3RJYkJTZlVkN1cxUTdycDVCdVc1RWdGREdNMktYdkt3?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2015-02-27","2015-02-27","TLT","Difference Between Economic Growth Rates and Treasury Interest Rates Significantly Affects Long-Term Budget Outlook - Center on Budget and Policy Priorities","Difference Between Economic Growth Rates and Treasury Interest Rates Significantly Affects Long-Term Budget Outlook Center on Budget and Policy Priorities","Difference Between Economic Growth Rates and Treasury Interest Rates Significantly Affects Long-Term Budget Outlook Center on Budget and Policy Priorities","Center on Budget and Policy Priorities","https://news.google.com/rss/articles/CBMivAFBVV95cUxQN2o5YmJ4MWJSZ2REbjZTSjI4YlNLb2o5MnBWTWNudnJnbXhnOXB4ODhWU2EwRHBxejZhR1E5OTd0LWdaRmJ6RVFvWS02RGVXQ1B5cmRCZ0xaZk5SaDhsZU9XQVY2a281Q2E0eEI3bjVPNk9oRzY4aTJNVmlMb0h2YWllUVZ5dE5NcEN0S2pTTERTY0daTU0yeG9DMDItRFZ3aEU2ZnYyZzdsNm1OU28xUmNKNDNvbkQzUXhSOA?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2015-03-06","2015-03-04","TLT","TBI Theft Case Yields Charge for Former Solid Waste Director - TBINewsroom.com","TBI Theft Case Yields Charge for Former Solid Waste Director TBINewsroom.com","JOHNSON CITY – Special Agents from the Tennessee Bureau of Investigation have obtained an indictment for a Morristown man accused of misappropriating funds from the solid waste authority he directed. At the request of former 3rd District Attorney General Berkeley Bell, TBI Special Agents began investigating Ronald L. Brady, Jr. on June 16, 2014. In addition, the investigation revealed Brady used the authority’s credit card to make $31,785 in personal purchases and also used authority funds to pay $3,801 in personal debt. On Monday, the Hamblen County Grand Jury returned an indictment for Brady, charging the 49-year-old with one count of Theft over $60,000. Today, he was booked into the Hamblen County Jail, where, at the time of this release, he was being held on $100,000 bond.","TBINewsroom.com","https://tbinewsroom.com/2015/03/04/tbi-theft-case-yields-charge-for-former-solid-waste-director/","Treasury yields","1","1"
